id,family,params,train_trades,train_wins,train_losses,train_ties,train_win_rate,train_expectancy,train_profit_units,train_max_dd_units,train_max_loss_streak,train_positive_month_ratio,train_compound_end,train_compound_return,train_compound_max_dd,validation_trades,validation_wins,validation_losses,validation_ties,validation_win_rate,validation_expectancy,validation_profit_units,validation_max_dd_units,validation_max_loss_streak,validation_positive_month_ratio,validation_compound_end,validation_compound_return,validation_compound_max_dd,neighbor_stability
R066,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 55}",39791,18706,20881,204,0.4725288604845025,-0.14944805112789553,-5916.2,-5924.999999998042,21,0.0,3.901324111873689e-27,-1.0,-1.0,20692,9381,11099,212,0.458056640625,-0.17549804687499998,-3594.2,-3600.1999999994723,29,0.0,1.042981385538413e-16,-0.9999999999999999,-0.9999999999999999,0.0
R067,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",37503,17584,19728,191,0.4712692967409949,-0.15171526586620926,-5660.8,-5664.399999998224,23,0.0,5.509543724387203e-26,-1.0,-1.0,18523,8392,9955,176,0.45740448029650627,-0.1766719354662888,-3241.3999999999996,-3250.799999999591,25,0.0,3.8828237874266146e-15,-0.9999999999999961,-0.9999999999999964,0.0
R068,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",36973,17334,19451,188,0.4712246839744461,-0.15179556884599701,-5583.800000000001,-5587.3999999982925,23,0.0,1.2162803855986586e-25,-1.0,-1.0,18421,8330,9916,175,0.45653841937959005,-0.17823084511673792,-3252.0,-3258.799999999599,25,0.0,3.5060822613128278e-15,-0.9999999999999964,-0.9999999999999967,0.0
R069,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 55}",34816,16320,18321,175,0.4711180393175717,-0.151987529228371,-5265.0,-5268.599999998488,23,0.0,3.2231776940141362e-24,-1.0,-1.0,17696,7982,9546,168,0.45538566864445457,-0.18030579643998176,-3160.4,-3166.399999999662,25,0.0,9.026822989484282e-15,-0.999999999999991,-0.9999999999999915,0.0
R070,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 55}",31278,14653,16470,155,0.47080936927674066,-0.1525431353018668,-4747.6,-4751.799999998777,18,0.0,6.589189872395919e-22,-1.0,-1.0,15461,7008,8313,140,0.4574113961229685,-0.17665948697865677,-2706.6000000000004,-2712.599999999865,23,0.0,9.263640928445414e-13,-0.9999999999990736,-0.9999999999991273,0.0
R071,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 55}",31095,14576,16365,154,0.4710901392973724,-0.15203774926472968,-4704.200000000001,-4708.399999998794,18,0.0,1.0248861330641412e-21,-1.0,-1.0,15422,6983,8299,140,0.4569428085329145,-0.17750294464075386,-2712.6000000000004,-2718.599999999871,23,0.0,8.737268576015472e-13,-0.9999999999991263,-0.9999999999991768,0.0
R072,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 55}",29822,13979,15696,147,0.4710699241786015,-0.15207413647851728,-4512.8,-4516.999999998884,18,0.0,7.324749249447272e-21,-1.0,-1.0,15038,6790,8112,136,0.45564353778016375,-0.17984163199570527,-2680.0,-2685.999999999888,23,0.0,1.2294520597317514e-12,-0.9999999999987705,-0.9999999999988417,0.0
R073,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.0, ""rsi_hi"": 58}",39762,18627,20916,219,0.4710568242166755,-0.15209771640998407,-6014.4,-6018.7999999980375,20,0.0,1.462385277366354e-27,-1.0,-1.0,19793,8985,10612,196,0.4584885441649232,-0.17472062050313825,-3424.0,-3429.99999999952,28,0.0,5.936986660247312e-16,-0.9999999999999994,-0.9999999999999994,0.0
R074,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.0, ""rsi_hi"": 58}",38788,18174,20408,206,0.4710486755481831,-0.15211238401327043,-5868.8,-5873.199999998105,20,0.0,6.527725823624586e-27,-1.0,-1.0,19586,8880,10513,193,0.45789717939462693,-0.17578507708967153,-3409.0,-3414.9999999995366,28,0.0,6.955461266439074e-16,-0.9999999999999993,-0.9999999999999993,0.0
R075,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.0, ""rsi_hi"": 58}",35923,16828,18909,186,0.4708845174469038,-0.15240786859557323,-5446.6,-5450.999999998369,20,0.0,5.008745714377888e-25,-1.0,-1.0,18591,8405,10005,181,0.4565453557848995,-0.17821835958718088,-3281.0,-3286.999999999606,28,0.0,2.605519506391657e-15,-0.9999999999999974,-0.9999999999999976,0.0
R076,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",34533,16159,18197,177,0.4703399697287228,-0.15338805448829898,-5269.800000000001,-5271.999999998528,19,0.0,3.1072374967523416e-24,-1.0,-1.0,16991,7691,9148,152,0.4567373359463151,-0.1778727952966328,-2995.2000000000003,-3003.9999999997,25,0.0,4.849674968525303e-14,-0.9999999999999515,-0.9999999999999556,0.0
R077,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",34026,15925,17927,174,0.47043010752688175,-0.1532258064516129,-5187.000000000001,-5189.199999998574,19,0.0,7.262855341759413e-24,-1.0,-1.0,16893,7631,9111,151,0.4557997849719269,-0.17956038705053162,-3006.2000000000003,-3012.999999999708,25,0.0,4.360923877983652e-14,-0.9999999999999564,-0.9999999999999593,0.0
R078,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.0005, ""rsi_hi"": 58}",32002,14974,16866,162,0.4702889447236181,-0.15347989949748747,-4886.800000000001,-4888.999999998719,19,0.0,1.5892780674418681e-22,-1.0,-1.0,16217,7307,8766,144,0.4546133266969452,-0.18169601194549867,-2920.4,-2926.3999999997604,25,0.0,1.057362652070429e-13,-0.9999999999998943,-0.9999999999999004,0.0
R079,trend,"{""adx_min"": 25, ""atr_min"": 0.0, ""ret3_min"": 0.001, ""rsi_hi"": 58}",29248,13681,15423,144,0.47007284222100054,-0.15386888400219903,-4478.200000000001,-4481.79999999892,25,0.0,1.0596100485535674e-20,-1.0,-1.0,14415,6533,7755,127,0.45723684210526316,-0.17697368421052634,-2528.6000000000004,-2534.5999999999694,23,0.0,5.735752134440624e-12,-0.9999999999942643,-0.999999999994596,0.0
R080,trend,"{""adx_min"": 25, ""atr_min"": 0.0006, ""ret3_min"": 0.001, ""rsi_hi"": 58}",29068,13606,15319,143,0.4703889369057908,-0.1532999135695765,-4434.200000000001,-4437.799999998936,25,0.0,1.65785262706229e-20,-1.0,-1.0,14376,6508,7741,127,0.45673380588111445,-0.177879149413994,-2534.6000000000004,-2540.599999999974,23,0.0,5.409839097948628e-12,-0.9999999999945902,-0.9999999999949031,0.0
R081,trend,"{""adx_min"": 25, ""atr_min"": 0.001, ""ret3_min"": 0.001, ""rsi_hi"": 58}",27837,13031,14670,136,0.4704162304609942,-0.15325078517021049,-4245.2,-4248.799999999023,25,0.0,1.1547784350479928e-19,-1.0,-1.0,14003,6323,7557,123,0.4555475504322767,-0.180014409221902,-2498.6000000000004,-2504.599999999984,23,0.0,7.8724534639829e-12,-0.9999999999921275,-0.9999999999925829,0.0
R082,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.2}",6,4,2,0,0.6666666666666666,0.20000000000000004,1.2000000000000002,-2.0,2,0.5,1.0118415696592897,0.01184156965928973,-0.019899999999999918,2,0,2,0,0.0,-1.0,-2.0,-2.0,2,0.0,0.9801,-0.01990000000000003,-0.01990000000000003,0.25
R083,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.2}",2,1,1,0,0.5,-0.09999999999999998,-0.19999999999999996,-1.0,1,0.5,0.99792,-0.0020799999999999708,-0.010000000000000009,1,0,1,0,0.0,-1.0,-1.0,-1.0,1,0.0,0.99,-0.010000000000000009,-0.010000000000000009,0.0
R084,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.2}",115,67,48,0,0.5826086956521739,0.048695652173913036,5.599999999999999,-6.0,5,0.6666666666666666,1.0527978564359666,0.05279785643596657,-0.05885918847523419,70,45,25,0,0.6428571428571429,0.1571428571428572,11.000000000000004,-5.2,5,1.0,1.1132784691230264,0.11327846912302642,-0.05098800940379211,0.625
R085,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.2}",43,23,20,0,0.5348837209302325,-0.037209302325581395,-1.5999999999999999,-6.2,3,0.5,0.9824175914542731,-0.017582408545726902,-0.060816761363205685,25,12,13,0,0.48,-0.13599999999999995,-3.399999999999999,-4.8,3,0.0,0.9655703361551411,-0.034429663844858904,-0.04771460399636296,0.125
R086,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.2}",517,280,234,3,0.5447470817120622,-0.019455252918287955,-10.000000000000007,-20.199999999999992,7,0.5,0.8863077084398513,-0.1136922915601487,-0.18907345010653276,322,198,124,0,0.6149068322981367,0.10683229813664594,34.39999999999999,-8.600000000000001,6,1.0,1.3929947761277026,0.3929947761277026,-0.08333177831653527,0.25
R087,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.2}",249,135,112,2,0.5465587044534413,-0.016194331983805675,-4.0,-15.000000000000005,8,0.6666666666666666,0.9512915294878922,-0.048708470512107804,-0.14519632445761532,148,84,64,0,0.5675675675675675,0.021621621621621623,3.2,-11.2,7,0.6666666666666666,1.0264484693817766,0.026448469381776585,-0.10813306758151142,0.125
R088,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.2}",71,40,30,1,0.5714285714285714,0.02857142857142856,1.9999999999999991,-8.600000000000001,4,0.6666666666666666,1.017365772142299,0.017365772142299063,-0.08399244904868286,49,29,19,1,0.6041666666666666,0.08750000000000001,4.2,-5.2,5,0.3333333333333333,1.0409362396375312,0.040936239637531235,-0.05098800940379222,0.625
R089,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.2}",22,11,11,0,0.5,-0.09999999999999999,-2.1999999999999997,-4.3999999999999995,3,0.5,0.9773564733384236,-0.02264352666157643,-0.04374070247890016,17,9,7,1,0.5625,0.012500000000000011,0.19999999999999996,-3.0,3,0.3333333333333333,1.0013621026884278,0.0013621026884278464,-0.030050725060248307,0.125
R090,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.2}",740,416,321,3,0.5644504748982361,0.01601085481682496,11.799999999999995,-21.0,6,0.6666666666666666,1.0926443474625633,0.09264434746256334,-0.19405799254226974,482,277,199,6,0.5819327731092437,0.047478991596638626,22.59999999999999,-22.599999999999994,8,0.6666666666666666,1.2301869601743303,0.23018696017433027,-0.20479581691163307,0.875
R091,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.2}",296,161,135,0,0.543918918918919,-0.020945945945945947,-6.2,-16.4,7,0.3333333333333333,0.9287459657462608,-0.07125403425373922,-0.1602936869532421,224,125,94,5,0.5707762557077626,0.0273972602739726,5.999999999999996,-15.8,10,0.6666666666666666,1.0526277279338059,0.05262772793380588,-0.1489178942994538,0.125
R092,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.2}",2449,1360,1074,15,0.5587510271158587,0.005751848808545594,13.999999999999972,-53.199999999999996,11,0.5,1.0435725974479035,0.04357259744790354,-0.4373657041769502,1403,831,560,12,0.597411933860532,0.07534148094895757,104.79999999999998,-23.200000000000067,12,1.0,2.7002946603136975,1.7002946603136975,-0.21031713606813474,0.625
R093,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.2}",1135,626,501,8,0.5554569653948536,-0.00017746228926353717,-0.20000000000000284,-31.39999999999993,9,0.3333333333333333,0.953949959542331,-0.04605004045766903,-0.2913873797295743,682,394,280,8,0.5845697329376854,0.05222551928783383,35.199999999999996,-18.999999999999993,15,1.0,1.3845356363345103,0.38453563633451027,-0.17739761449616587,0.375
R094,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.2}",679,371,303,5,0.5504451038575667,-0.009198813056379828,-6.200000000000008,-27.79999999999997,6,0.6666666666666666,0.9147899309132813,-0.08521006908671869,-0.24859925226468138,362,203,156,3,0.5654596100278552,0.017827298050139266,6.399999999999999,-21.79999999999999,6,0.6666666666666666,1.0509410970333601,0.05094109703336014,-0.2007425380746315,0.25
R095,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.2}",223,136,87,0,0.6098654708520179,0.09775784753363227,21.799999999999997,-9.199999999999992,7,0.8333333333333334,1.2328047438354361,0.23280474383543615,-0.08903989864867368,153,71,80,2,0.47019867549668876,-0.15364238410596026,-23.2,-27.79999999999997,5,0.0,0.7879766487033303,-0.21202335129666972,-0.24697223527042367,0.0
R096,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.2}",4070,2247,1796,27,0.5557754142963146,0.0003957457333662949,1.5999999999999517,-82.40000000000235,9,0.5,0.8642216608361886,-0.13577833916381143,-0.6048577803488073,2132,1188,924,20,0.5625,0.012499999999999992,26.399999999999977,-53.800000000000225,11,0.6666666666666666,1.1968285875235727,0.19682858752357268,-0.4251314056901274,0.625
R097,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.2}",1750,963,778,9,0.553130384836301,-0.00436530729465825,-7.600000000000021,-55.3999999999997,10,0.3333333333333333,0.8643185189985381,-0.13568148100146193,-0.44990745889187855,1022,550,459,13,0.5450941526263627,-0.018830525272547093,-19.000000000000007,-39.39999999999996,9,0.3333333333333333,0.7940484100876624,-0.20595158991233764,-0.33196728952139964,0.125
R098,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.2}",9780,5353,4364,63,0.5508901924462283,-0.008397653596789137,-81.60000000000007,-204.59999999999596,13,0.3333333333333333,0.29937643047119533,-0.7006235695288047,-0.8920349528504852,4896,2757,2098,41,0.5678681771369722,0.022162718846549943,107.59999999999998,-80.20000000000046,15,0.6666666666666666,2.417270720158984,1.4172707201589838,-0.5675087155817036,0.5
R099,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.2}",4605,2519,2057,29,0.5504807692307693,-0.00913461538461539,-41.800000000000026,-116.20000000000347,13,0.3333333333333333,0.547867667217336,-0.45213233278266396,-0.7219724647393585,2504,1368,1111,25,0.5518354175070593,-0.006696248487293264,-16.600000000000012,-76.80000000000004,11,0.3333333333333333,0.7668477076734534,-0.23315229232654655,-0.5483579715019151,0.0
R100,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.5}",6,4,2,0,0.6666666666666666,0.20000000000000004,1.2000000000000002,-2.0,2,0.5,1.0118415696592897,0.01184156965928973,-0.019899999999999918,2,0,2,0,0.0,-1.0,-2.0,-2.0,2,0.0,0.9801,-0.01990000000000003,-0.01990000000000003,0.25
R101,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.5}",2,1,1,0,0.5,-0.09999999999999998,-0.19999999999999996,-1.0,1,0.5,0.99792,-0.0020799999999999708,-0.010000000000000009,1,0,1,0,0.0,-1.0,-1.0,-1.0,1,0.0,0.99,-0.010000000000000009,-0.010000000000000009,0.0
R102,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.5}",114,67,47,0,0.5877192982456141,0.05789473684210524,6.599999999999998,-6.0,5,0.6666666666666666,1.0634321782181477,0.06343217821814773,-0.05885918847523419,70,45,25,0,0.6428571428571429,0.1571428571428572,11.000000000000004,-5.2,5,1.0,1.1132784691230264,0.11327846912302642,-0.05098800940379211,0.625
R103,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.5}",43,23,20,0,0.5348837209302325,-0.037209302325581395,-1.5999999999999999,-6.2,3,0.5,0.9824175914542731,-0.017582408545726902,-0.060816761363205685,25,12,13,0,0.48,-0.13599999999999995,-3.399999999999999,-4.8,3,0.0,0.9655703361551411,-0.034429663844858904,-0.04771460399636296,0.125
R104,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.5}",516,280,233,3,0.5458089668615984,-0.01754385964912282,-9.000000000000007,-20.199999999999992,7,0.5,0.8952603115554054,-0.10473968844459458,-0.18907345010653276,322,198,124,0,0.6149068322981367,0.10683229813664594,34.39999999999999,-8.600000000000001,6,1.0,1.3929947761277026,0.3929947761277026,-0.08333177831653527,0.25
R105,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.5}",249,135,112,2,0.5465587044534413,-0.016194331983805675,-4.0,-15.000000000000005,8,0.6666666666666666,0.9512915294878922,-0.048708470512107804,-0.14519632445761532,148,84,64,0,0.5675675675675675,0.021621621621621623,3.2,-11.2,7,0.6666666666666666,1.0264484693817766,0.026448469381776585,-0.10813306758151142,0.125
R106,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.5}",71,40,30,1,0.5714285714285714,0.02857142857142856,1.9999999999999991,-8.600000000000001,4,0.6666666666666666,1.017365772142299,0.017365772142299063,-0.08399244904868286,49,29,19,1,0.6041666666666666,0.08750000000000001,4.2,-5.2,5,0.3333333333333333,1.0409362396375312,0.040936239637531235,-0.05098800940379222,0.625
R107,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.5}",22,11,11,0,0.5,-0.09999999999999999,-2.1999999999999997,-4.3999999999999995,3,0.5,0.9773564733384236,-0.02264352666157643,-0.04374070247890016,17,9,7,1,0.5625,0.012500000000000011,0.19999999999999996,-3.0,3,0.3333333333333333,1.0013621026884278,0.0013621026884278464,-0.030050725060248307,0.125
R108,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.5}",737,416,318,3,0.5667574931880109,0.020163487738419618,14.799999999999997,-21.0,6,0.6666666666666666,1.1260903571605902,0.12609035716059025,-0.19405799254226974,481,276,199,6,0.5810526315789474,0.04589473684210524,21.79999999999999,-22.599999999999994,8,0.6666666666666666,1.2204235716015195,0.22042357160151949,-0.20479581691163307,0.875
R109,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.5}",295,161,134,0,0.5457627118644067,-0.0176271186440678,-5.200000000000001,-16.199999999999996,7,0.3333333333333333,0.9381272381275357,-0.061872761872464266,-0.15181180500327496,224,125,94,5,0.5707762557077626,0.0273972602739726,5.999999999999996,-15.8,10,0.6666666666666666,1.0526277279338059,0.05262772793380588,-0.1489178942994538,0.125
R110,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.5}",2433,1347,1071,15,0.5570719602977667,0.0027295285359801437,6.599999999999966,-57.20000000000019,11,0.5,0.969683856581228,-0.03031614341877198,-0.45934087046635796,1396,827,557,12,0.5975433526011561,0.07557803468208092,104.6,-23.80000000000008,12,1.0,2.69564964095284,1.69564964095284,-0.21495155962908308,0.625
R111,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.5}",1127,619,500,8,0.5531724754244861,-0.004289544235924937,-4.800000000000001,-35.399999999999714,9,0.3333333333333333,0.9113111302941459,-0.0886888697058541,-0.32306033302925885,677,392,277,8,0.585949177877429,0.0547085201793722,36.6,-18.79999999999999,15,1.0,1.4043568936502553,0.4043568936502553,-0.17330230563099347,0.375
R112,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.5}",669,365,299,5,0.5496987951807228,-0.0105421686746988,-7.000000000000006,-27.59999999999997,6,0.6666666666666666,0.9078569124126363,-0.09214308758736367,-0.2470330810733139,357,200,154,3,0.5649717514124294,0.016949152542372867,5.999999999999999,-21.79999999999999,6,0.6666666666666666,1.046951081646441,0.046951081646440906,-0.2007425380746315,0.25
R113,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.5}",220,133,87,0,0.6045454545454545,0.08818181818181818,19.4,-9.999999999999993,7,0.6666666666666666,1.2036845899488837,0.20368458994888372,-0.0962697407228903,149,69,78,2,0.46938775510204084,-0.15510204081632653,-22.8,-27.39999999999997,5,0.0,0.7912648873061149,-0.20873511269388512,-0.24382983889481147,0.0
R114,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.5}",3951,2189,1736,26,0.5577070063694267,0.0038726114649681445,15.199999999999932,-70.80000000000065,9,0.5,0.9949530989876636,-0.005046901012336402,-0.5364732654545752,2083,1156,908,19,0.560077519379845,0.008139534883720918,16.799999999999976,-56.20000000000023,11,0.6666666666666666,1.0892606457865184,0.08926064578651838,-0.43909404141689734,0.625
R115,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.5}",1686,925,753,8,0.5512514898688915,-0.0077473182359952455,-13.000000000000021,-53.79999999999966,9,0.5,0.8209065733255544,-0.1790934266744456,-0.44026422579541546,989,528,449,12,0.5404298874104401,-0.027226202661207784,-26.600000000000012,-41.99999999999998,9,0.3333333333333333,0.736823261573687,-0.26317673842631295,-0.3497546298028429,0.125
R116,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.0, ""z"": 1.5}",9262,5078,4124,60,0.5518365572701587,-0.006694196913714413,-61.60000000000002,-181.39999999999833,13,0.3333333333333333,0.3733572356605574,-0.6266427643394425,-0.8626382678775562,4660,2622,2001,37,0.5671641791044776,0.0208955223880597,96.59999999999998,-82.40000000000052,15,0.6666666666666666,2.185443487993291,1.185443487993291,-0.5763865701553716,0.5
R117,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 35, ""wick_min"": 0.2, ""z"": 1.5}",4332,2359,1945,28,0.5480947955390335,-0.01342936802973978,-57.80000000000004,-111.60000000000365,12,0.3333333333333333,0.47189865395329084,-0.5281013460467092,-0.709849011577322,2363,1286,1055,22,0.5493378897906878,-0.011191798376762076,-26.200000000000024,-78.40000000000025,11,0.3333333333333333,0.7004458930897881,-0.2995541069102119,-0.5550174624600163,0.0
R118,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.8}",6,4,2,0,0.6666666666666666,0.20000000000000004,1.2000000000000002,-2.0,2,0.5,1.0118415696592897,0.01184156965928973,-0.019899999999999918,2,0,2,0,0.0,-1.0,-2.0,-2.0,2,0.0,0.9801,-0.01990000000000003,-0.01990000000000003,0.25
R119,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.8}",2,1,1,0,0.5,-0.09999999999999998,-0.19999999999999996,-1.0,1,0.5,0.99792,-0.0020799999999999708,-0.010000000000000009,1,0,1,0,0.0,-1.0,-1.0,-1.0,1,0.0,0.99,-0.010000000000000009,-0.010000000000000009,0.0
R120,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.8}",113,66,47,0,0.584070796460177,0.051327433628318556,5.799999999999997,-6.0,5,0.6666666666666666,1.0549922402957823,0.05499224029578231,-0.05885918847523419,70,45,25,0,0.6428571428571429,0.1571428571428572,11.000000000000004,-5.2,5,1.0,1.1132784691230264,0.11327846912302642,-0.05098800940379211,0.625
R121,mean_reversion,"{""adx_max"": 20, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.8}",43,23,20,0,0.5348837209302325,-0.037209302325581395,-1.5999999999999999,-6.2,3,0.5,0.9824175914542731,-0.017582408545726902,-0.060816761363205685,25,12,13,0,0.48,-0.13599999999999995,-3.399999999999999,-4.8,3,0.0,0.9655703361551411,-0.034429663844858904,-0.04771460399636296,0.125
R122,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.0, ""z"": 1.8}",512,279,230,3,0.5481335952848723,-0.01335952848722987,-6.800000000000014,-18.999999999999993,7,0.5,0.9153416328240125,-0.08465836717598751,-0.1791749567449098,321,197,124,0,0.6137071651090342,0.10467289719626166,33.599999999999994,-8.600000000000001,6,1.0,1.3819392620314512,0.38193926203145123,-0.08333177831653527,0.375
R123,mean_reversion,"{""adx_max"": 25, ""atr_min"": 0.0004, ""rsi_low"": 25, ""wick_min"": 0.2, ""z"": 1.8}",246,135,109,2,0.5532786885245902,-0.0040983606557377225,-1.0000000000000042,-13.000000000000004,8,0.6666666666666666,0.9804107079239424,-0.01958929207605764,-0.12784034737028294,148,84,64,0,0.5675675675675675,0.021621621621621623,3.2,-11.2,7,0.6666666666666666,1.0264484693817766,0.026448469381776585,-0.10813306758151142,0.25
R124,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.0, ""z"": 1.8}",71,40,30,1,0.5714285714285714,0.02857142857142856,1.9999999999999991,-8.600000000000001,4,0.6666666666666666,1.017365772142299,0.017365772142299063,-0.08399244904868286,49,29,19,1,0.6041666666666666,0.08750000000000001,4.2,-5.2,5,0.3333333333333333,1.0409362396375312,0.040936239637531235,-0.05098800940379222,0.625
R125,mean_reversion,"{""adx_max"": 15, ""atr_min"": 0.0004, ""rsi_low"": 30, ""wick_min"": 0.2, ""z"": 1.8}",22,11,11,0,0.5,-0.09999999999999999,-2.1999999999999997,-4.3999999999999995,3,0.5,0.9773564733384236,-0.02264352666157643,-0.04374070247890016,17,9,7,1,0.5625,0.012500000000000011,0.19999999999999996,-3.0,3,0.3333333333333333,1.0013621026884278,0.0013621026884278464,-0.030050725060248307,0.25
